district_id,pcode,educgengap2018,educgengap2015,educgengap2011,educgengap2008,educgengap2000,educgengap1990,educgengap1985
Diyadin,TUR004002,.337865330223788,.34492041751287,.325872224739465,.0766442953020134,.2052461815767,.231776853136076,.205317333626906
Doğubeyazıt,TUR004003,.371481914466682,.380485592688202,.380743514308639,.13490223933605,.334927280303181,.327628699758148,.337258221104777
Eleşkirt,TUR004004,.376435559336453,.434645852749301,.417264304036015,.150203955181494,.355033998683922,.325335146687391,.366467652824808
Hamur,TUR004005,.370188101487314,.39027966900597,.382797550707998,.127471337004604,.187964538371989,.232110751528227,.185667171762189
Patnos,TUR004006,.380320476411766,.37444244724053,.414993998399573,.136203002982296,.300550920824807,.285693906179415,.319990691179893
Taşlıçay,TUR004007,.335036569482016,.356998167261503,.345828077131015,.149688514521365,.236363636363636,.219416436155974,.216099499049922
Tutak,TUR004008,.379682753965575,.421117131062952,.406894121792237,.162605578173422,.228244539466081,.230384749505986,.215129616884607
Merkez5,TUR005001,.148446316021248,.140457325892322,.122832825470211,.200574228380614,.203970606786931,.200672124084446,.229021223122033
Göynücek,TUR005002,.224092779648335,.227874432677761,.200734802939212,.137530562347188,.117139334155364,.10044119027504,.107310046813108
Gümüşhacıköy,TUR005003,.23620123030252,.19486531986532,.217457763475463,.175145074986811,.0678450740837016,.0878573011300687,.0833685992382565
Hamamözü,TUR005004,.190760059612519,.194472361809045,.216374269005848,.20093062605753,.059678416821274,.0937866354044549,.
Merzifon,TUR005005,.0966581830253403,.120282347583537,.115284313169681,.24872475005101,.14351191379572,.124150564320747,.17971436537687
Suluova,TUR005006,.12417938443175,.136724079126876,.134870220015986,.177709339104378,.0962075554902249,.117133429905038,.142696239819789
Taşova,TUR005007,.169732753262896,.179204660587639,.176671869372073,.109227552692547,.102380701938922,.10571314712169,.102495943660027
Akyurt,TUR006001,.108436564316327,.119001144241772,.125524929373139,.153777416734362,.226953567383918,.152456053885329,.
Altındağ,TUR006002,.113561094648771,.134594609567602,.134555082887466,.189439893614122,.133266623757995,.191982683468062,.199856641174924
Ayaş,TUR006003,.158623470896626,.13018506700702,.120716034271726,.142418032786885,.120212765957447,.17277222726814,.18573090345095
Bala,TUR006004,.280034572169404,.373406720741599,.321829163071613,.204761904761905,.155589508530685,.105931763973867,.113202832153269
Beypazarı,TUR006005,.106269618371056,.113528894840357,.120526911943617,.170814002530578,.0728833788934663,.125193541251935,.0999524940617577
Çamlıdere,TUR006006,.34366353071389,.43527261650929,.397403330510866,.225294835298902,.263179459164163,.425125276774269,.162773008801478
Çankaya,TUR006007,-.0254360054935752,-.0052777433445177,-.0142606759669359,.247278901403121,.0465001707360941,.0901193490875643,.114436991938424
Çubuk,TUR006008,.127188650444464,.15369978858351,.153994436581914,.163331004192454,.184596204460452,.214937263493328,.193996367909411
Elmadağ,TUR006009,.174316866334635,.198403435880678,.232538450684352,.250250059537985,.144034481125373,.202363286617202,.225034982826612
Etimesgut,TUR006010,.0511880110904433,.063720804469444,.123916980639853,.305630221097847,.277150179127115,.868954014772456,.
Evren,TUR006011,.301639344262295,.383125864453665,.339252908756889,.195132743362832,.129001280409731,.0357142857142857,.
GölbaşıA,TUR006012,.0825631638960571,.114629185007336,.0185368402819573,.248632233496421,.20109863864342,.288438195427878,.224787120808941
Güdül,TUR006013,.18135426889107,.205739412173108,.224332082137337,.180378524526844,.165045623182593,.1240234375,.0516788025889968
Haymana,TUR006014,.262315884885565,.314174589455488,.236845355731225,.14037862685977,.109879624192601,.0503474004860184,.0759661950432058
Kazan,TUR006015,.128458573445789,.147393101255762,.149327706349985,.220293867120954,.216161175358208,.27877933326619,.
Kalecik,TUR006016,.283338466276563,.25297394970637,.23862167982771,.194485475135401,.18688275512788,.0878243512974052,.0633442343239016
Keçiören,TUR006017,.0477634669767061,.0723006549583521,.0753764908324927,.194485475135401,.0361115593961356,.0788526463504967,.110296433935819
Kızılcahamam,TUR006018,.241933482253661,.26439603960396,.225110970196576,.200983358547655,.185476016557098,.130595506266967,.0894083624533076
Mamak,TUR006019,.103294162736214,.124126496492801,.16159795887036,.246049205177038,.120495538077592,.166366016290393,.203818147768708
Nallıhan,TUR006020,.117017531507428,.136832112828858,.134388377221429,.149912148594378,.12870538415003,.0946475195822454,.153984248320593
Polatlı,TUR006021,.117844784972813,.125645722962156,.130338983050847,.191999271004192,.13145962349371,.163020305093867,.205152671755725
Pursaklar,TUR006022,.0563063063063063,.0778246319612228,.0875256989228417,.200447977513286,.,.,.
Sincan,TUR006023,.119472035407274,.125433718905923,.117760417117765,.230265057995994,.0627624630992474,.111849974657881,.147058823529412
Şereflikoçhisar,TUR006024,.262092705798564,.272961785350051,.26161576243437,.186448334274421,.161679771762577,.135151254100262,.0655855620218401
Yenimahalle,TUR006025,.0135757518719597,.0383769241987483,.0375081836303905,.242443063515918,.0337067772175323,.0958338848635179,.249170342962858
Akseki,TUR007001,.210402999062793,.237793851717902,.236984352773826,.169348659003831,.178926642096229,.237207969041135,.182843977078041
AksuA,TUR007001,.183139865710709,.201408997283501,.193765242949159,.163087056128293,.,.,.
Alanya,TUR007003,.134075327917601,.143366559034115,.129025385277013,.185840940549822,.164452945425888,.29079827308897,.198142857142857
KaleA,TUR007004,.160863012612041,.170554731996567,.175299124708905,.168429551877271,.129616020576888,.18615679547977,.
Kemer,TUR007004,.219034563791246,.231199960705339,.224724838307046,.353266331658291,.406205742242822,.571520273884669,.
Dosemealti,TUR007005,.139717781086154,.174300018542555,.167812741928139,.197214512291832,.,.,.
Elmali,TUR007006,.171374281018899,.216066919191919,.182720067188074,.148978522786799,.133420339323361,.132646744330013,.16781562924571
Finike,TUR007007,.137171107759343,.147292822431514,.143136148604661,.149053832195628,.135822196397443,.163884136629107,.191329519608519
Gazipasa,TUR007008,.160181398550431,.164872474329248,.155959460591339,.16182538028756,.0963432735123465,.135354037267081,.148837209302326
Gundogmus,TUR007009,.203117939448712,.250193448542688,.241492607369162,.0482260463140004,.141035401598782,.127199449523248,.127302996670366
Ibradi,TUR007010,.155580608793687,.215686274509804,.196267696267696,.253048780487805,.11308840413318,.136153572698187,.
Kas,TUR007011,.175329931374274,.179256988540982,.17649313808173,.169127137786383,.156492164628896,.185307911908646,.172092684878688
Kepez,TUR007013,.115215536536188,.131338003603249,.129264566814578,.196546777601002,.,.,.
Konyaalti,TUR007014,-.012094382784038,.0021820097061811,.027323086525708,.266294716114211,.,.,.
Korkuteli,TUR007015,.171770731883274,.184799090219864,.194934135949654,.17287672334097,.11,.102767974828862,.172092684878688
Kumluca,TUR007016,.133280315749168,.147848407066284,.149867618988979,.157254669618635,.144038570998092,.171471649837803,.198861986878012
Manavgat,TUR007017,.158790675301307,.173458899352724,.166586463914108,.216167078457881,.220613637345079,.291208170033162,.168026517083121
Merkez7,TUR007018,.0233775379405295,.0417973998057089,.0415242871840094,.226786173186555,.0740460314288207,.165820791039552,.17358315645661
Serik,TUR007019,.19837709460351,.205611603655015,.193736819513652,.182382654181724,.187592571493677,.141612865359784,.129356772685703
Ardanuç,TUR008001,.196980096087852,.188303222201527,.210930679238694,.192142734602848,.101163586584531,.0727451194241466,.0589778468713564
Arhavi,TUR008002,.144674387696981,.165652467883705,.160931277443072,.253626149131767,.0610832497492477,.0883320947021977,.100375901655999
Merkez8,TUR008003,.0895387056556727,.131991314044251,.159795383959564,.317184817852375,.237809776898832,.194165621079046,.246201407616918
Borçka,TUR008004,.25967429861335,.270087036188731,.26077940032835,.251564659026254,.217972800360658,.168669131238447,.176413082118734
Hopa,TUR008005,.157447466007417,.209723820483314,.225307125307125,.264054514480409,.166033742140322,.141595202785479,.193369453044376
Kemalpaşa,TUR008006,.272417465388711,.,.,.,.,.,.
Murgul,TUR008007,.240827845719661,.218460648148148,.204011065006916,.326336503771728,.117605131860299,.151953192221649,.
Şavşat,TUR008008,.243329898087713,.267883970877152,.233530924952466,.197581962749156,.15279843444227,.0659479298084643,.033885837583366
Yusufeli,TUR008009,.249757798876187,.235512065361961,.217942908926144,.14338494018297,.0491528699349353,.0073869792179651,.0224107426393867
Bozdoğan,TUR009001,.196160910006517,.202622029731944,.227171745941327,.141491712707182,.136646665911921,.144081444840676,.139336071944044
Buharkent,TUR009002,.148697144640349,.170182619647355,.176139912554653,.1312238250349,.0866485834840265,.113672079622839,.
Çine,TUR009003,.177554438860972,.20095826403738,.209829795371964,.156562837259499,.117403672097233,.126639463713203,.114136883229634
Didim,TUR009004,.11824146353144,.132513093357719,.137520568567727,.24663089337648,.213659542772016,.477224398433128,.
Merkez9,TUR009005,.0730164827250341,.0988129243400749,.128966150802063,.202008862629247,.0988483685220729,.138097901417698,.151665584577736
Germencik,TUR009006,.149512459371614,.171163729809104,.175338691159587,.121146271900041,.116290100034495,.135288717926302,.0971643413661895
İncirliova,TUR009007,.146951739096754,.185718496063324,.192741606633138,.108836815358555,.138470565225895,.162792009931159,.
Karacasu,TUR009008,.186284868977177,.185874370309448,.19942653747281,.122250304221661,.0798583444001771,.123222337842525,.137172677290094
Karpuzlu,TUR009009,.210940293171255,.230354659248957,.249498663101604,.122209909767295,.130068067475584,.131694589398517,.
Koçarlı,TUR009010,.225236540232772,.249533977291984,.254000950720963,.149339207048458,.138891831761839,.135887443696543,.14
Köşk,TUR009011,.10738205637742,.138481222247309,.143865646132125,.0841426347394173,.110444935310824,.125,.
Kuşadası,TUR009012,.0513722111851474,.0701166998896867,.0781976944056104,.238646991582667,.163849447825107,.383613557512677,.290298053527981
Kuyucak,TUR009013,.13942201632473,.152383716711414,.152500683246789,.143828382838284,.0838202953188816,.115114873035067,.144259575056459
Nazilli,TUR009014,.0873857128503969,.108711443173269,.128634597346911,.172577223002948,.088625185629232,.124714504017483,.131449759766033
Söke,TUR009015,.126233497799707,.153399467699008,.151622920389293,.201725997842503,.111871052058375,.135206956287737,.135869063233148
Sultanhisar,TUR009016,.0723758999621069,.0784295612009238,.153181903510419,.169791861991374,.114283219835865,.126687708223742,.146493930059793
Yenipazar,TUR009017,.109138221337823,.0961368327926865,.163593099345628,.137633170169882,.0757556754044902,.0995485078735822,.0934078732820871
Altıeylül,TUR010001,.106386078147936,.113343667323225,.,.,.,.,.
Ayvalık,TUR010002,.0454444444444444,.0697151205259313,.0712717603042577,.15923546314532,.0800316684451482,.176385824289638,.139050746901155
Balya,TUR010003,.171619163129169,.173592008107717,.172604588394062,.0429501627848735,.111076148521082,.146702682563338,.121319796954315
Bandırma,TUR010004,.0727744098045121,.0753770225869867,.0685305197523202,.171206403311218,.0406433276929901,.0903314645421462,.120055819632811
Bigadiç,TUR010005,.190540595926063,.179286761113825,.144575395544075,.0711345562082884,.0957768611274799,.115531781977198,.138752347839987
Burhaniye,TUR010006,.127289902499916,.136721417532257,.119572008747266,.171278860324218,.148114428099094,.254837672774028,.190922987718096
Dursunbey,TUR010007,.237482273371877,.225260285050035,.207527276061245,.0771090579397289,.115719990220846,.10214874810459,.120624286818567
Edremit,TUR010008,.0556032219646813,.0705749718151071,.0830853888728925,.182615941001276,.113897115279149,.200318386840011,.186493382235688
Erdek,TUR010009,.0987745550834411,.111495459880166,.104164130037745,.205643261074458,.152826739783262,.17231904537604,.215182768539956
Gömeç,TUR010010,.094209161624892,.109008445417579,.119224283305228,.114855570839065,.16,.156804181444839,.
Gönen,TUR010011,.0934102986000593,.108555330671189,.106319442576202,.0892176217648809,.0754893593590838,.11897001303781,.119266342686942
Havran,TUR010012,.129160063391442,.154737609329446,.169431875314228,.0821614676279535,.172581017627588,.174566565929696,.177595628415301
İvrindi,TUR010013,.142596089419504,.151536727186425,.158799241156121,.0340676094842542,.125311819967093,.155939097455065,.169743761888777
Merkez10,TUR010014,-.0029968098475816,.0237475675431054,.104474888066965,.194815932141347,.129011048697169,.171315787244496,.184394173575008
Kepsut,TUR010015,.366202484004516,.289228310096794,.270908199934662,.0616588419405321,.106930554584237,.123135304894007,.128869468890393
Manyas,TUR010016,.121308124680634,.135193554725879,.14140773620799,.10336249785555,.108628720296834,.136369881835669,.127469199531971
Marmara,TUR010017,.199695453556667,.189867310012063,.215634837355719,.368060836501901,.405540304467182,.504395880432052,.
Savaştepe,TUR010018,.165538327145665,.185122029201748,.192114767255217,.120586532896006,.106846297237756,.178943855843831,.177560384382305
Sındırgı,TUR010019,.247539957909106,.26927981371625,.263391933815925,.117225566064775,.127302363488183,.134429072265993,.137373432068913
Susurluk,TUR010020,.0969994434043414,.110612407739876,.126210785022409,.133218476438815,.0967354110792565,.11012499419172,.128487484384398
Merkez11,TUR011001,.235939569200832,.179641239986068,.230117870207289,.231054410642242,.356021397816727,.333247475788172,.321776875810361
Bozöyük,TUR011002,.0872490504612046,.105374499714122,.113546176046176,.207162312739879,.10173456769493,.118810207875613,.186978898610396
Gölpazarı,TUR011003,.352757544224766,.30884707766213,.265881913303438,.121612466124661,.053399433427762,.0893644617380026,.0921411599049547
İnhisar,TUR011004,.14986559139785,.166265060240964,.163238221632382,.114955357142857,.112598904443092,.0598802395209581,.
Osmaneli,TUR011005,.0857822158820732,.0995157155065996,.0957685826624228,.133029266438616,.10653450101049,.0981649347778023,.133980582524272
Pazaryeri,TUR011006,.0992352173102033,.0832588886903699,.112726650701334,.15912557193696,.0842183994016455,.0793650793650794,.0560926124835899
Söğüt,TUR011007,.222234599532138,.212319077157471,.240152339499456,.143894594874987,.254332846105659,.292063148788927,.27
YenipazarB,TUR011008,.146245059288538,.155358275206087,.150027886224205,.0756259580991313,.0718010429201765,.042594385285576,.
Adaklı,TUR012001,.478937728937729,.475334143377886,.409694555112882,.13723101908242,.250851305334847,.103586045605145,.
Merkez12,TUR012002,.208386934039601,.282941542456786,.341512511203515,.240356128872979,.192326924734891,.218204645323289,.250886111370208
Genç,TUR012003,.349527154823021,.394059758121888,.327317703941081,.173255876499381,.378089039803811,.193144869942197,.201836547291093
Karlıova,TUR012004,.300818553888131,.337011494252874,.303544960474308,.142590402688741,.24457731696457,.167005379557681,.181611874386654
Kığı,TUR012005,.6565176022835399,.7086575875486379,.7871559633027519,.6087759815242491,.782371294851794,.0972269191748394,.107256138152485
Solhan,TUR012006,.357207018384334,.38030817762679,.360601396945661,.179788911803955,.290314813700114,.304532002553241,.283872260823089
Yayladere,TUR012007,1.04607721046077,1.24605678233438,1.35062893081761,.728358208955224,.9943060498220641,.183526810392482,.
Yedisu,TUR012008,.695374800637959,.616416732438832,.415555555555556,.295925661186562,.583719391131701,.1986739826246,.
Adilcevaz,TUR013001,.219563025210084,.261437038023573,.271583317117468,.233862871316364,.250009726491071,.169893585574934,.206336190831159
Ahlat,TUR013002,.324581724581725,.3156186828386,.336688786413227,.23907095872868,.259230985575957,.252337576159739,.237189793778399
Merkez13,TUR013003,.308226228640334,.398936170212766,.42653021187549,.263249698108144,.502524684012479,.318517836876169,.283986964827509
Guroymak,TUR013004,.388040383121926,.424266595763538,.436752988047809,.179236276849642,.35361133104601,.337604647189475,.
Hizan,TUR013005,.428874092009685,.455969469127364,.387431360585723,.0803757828810021,.291535901093676,.212169626146894,.197311293613015
Mutki,TUR013006,.370800283742826,.428317008014248,.404039809198516,.116994716367648,.363733106310525,.277092274678112,.277937467002992
Tatvan,TUR013007,.344899817850637,.385859923835655,.428887687594924,.281758642606461,.361724718373689,.323955424485215,.337693156732892
Merkez14,TUR014001,.0465924962673987,.0744925336440307,.0969624491748385,.237709554664198,.146436045795888,.16335802649345,.175221565731167
Dortdivan,TUR014002,.3444051184318,.310665068903535,.282791479820628,.0929167788849986,.002321083172147,.0060120240480962,.
Gerede,TUR014003,.17456821606584,.175228712174525,.177020745947172,.15174735864391,.155119228321011,.176882834863291,.0617258705304978
Goynuk,TUR014004,.18504966021955,.183309464913423,.16155470011176,.0551823416506718,.103943033266022,.0595810109552181,.11048026805659
Kibriscik,TUR014005,.319702602230483,.321661721068249,.327721661054994,.155653450807636,.122571529494878,.0124826629680999,.0101499423298731
Mengen,TUR014006,.198540760488284,.19988504095416,.210787089467724,.245888594164456,.0845592632460232,.10941237649506,.118622583711841
Mudurnu,TUR014007,.239236943604712,.218124873711861,.210942015026007,.16542927850752,.118391719745223,.100294773168452,.0916030534351145
Seben,TUR014008,.222141296431173,.265313519391084,.234231274638633,.134068485200232,.0630215195432587,.132486388384755,.10665749182866
Yenicaga,TUR014009,.243034482758621,.224039247751431,.182551689359556,.151701323251418,.0591284315607602,.186364487731785,.
Aglasun,TUR015001,.152617985442592,.155058823529412,.164713541666667,.144250304754165,.0397204227753154,.0374493927125506,.021009157838032
AltinyaylaB,TUR015002,.336107091172214,.348627303497555,.302863056226285,.187587657784011,.148867313915858,.184904416611734,.
Bucak,TUR015003,.134582414891011,.156082303517218,.18593927585647,.20498670212766,.0966860266484455,.186944073296431,.0828496042216359
Merkez15,TUR015004,.101111231374247,.0737006643220008,.0866222342937133,.189029022944841,.137864301347771,.208818360121246,.223631376851344
Cavdir,TUR015005,.207973321206609,.225957049486461,.236734073285693,.171805514378891,.123002173635085,.108851820284914,.
Celtikci,TUR015006,.119589141599413,.139080043462514,.129840546697039,.109416251100029,.0443871706758305,.023538344722855,.
Golhisar,TUR015007,.148207171314741,.176257362936112,.216291327264015,.191278682281253,.114792347176855,.162832100794303,.11011323701679
Karamanli,TUR015008,.150748833783452,.181527093596059,.186599423631124,.190558576371725,.0943034944949737,.0886214442013129,.
KemerB,TUR015009,.0819964349376114,.102189781021898,.100452034153692,.110438024231128,.111252115059222,.0864393338620143,.
Tefenni,TUR015010,.154631234353938,.197857838364167,.204545454545455,.133867063861478,.106372468302322,.0822793804177917,.0968590980873838
Yesilova,TUR015011,.172793198299575,.188036224976168,.217429968875056,.18389694041868,.124587532328547,.0579132473622509,.0418682795698925
Buyukorhan,TUR016001,.294693557861758,.33008638117993,.269653962685377,-.0258276255707763,.115756738078784,.0841824588134463,.
Gemlık,TUR016002,.110629971191999,.115924029348823,.143232509627728,.214234773926687,.492743607463718,.154910096818811,.157360955715162
Gursu,TUR016003,.113773909970402,.143288658747081,.161886530908611,.202622350968135,.106231581973694,.149967609587562,.
Harmancik,TUR016004,.337474120082816,.335383714118336,.319794344473008,.108076009501188,.122921047600841,.106456692913386,.
Inegol,TUR016005,.10006530894132,.120832962390437,.117518209178494,.142435862406844,.0964144030869952,.106799815835014,.106099898522945
Iznık,TUR016006,.1293166453499,.144237952932387,.131878983750786,.118212997193889,.0884492547906316,.13,.130085384229031
Karacabey,TUR016007,.151135624653773,.169459546684541,.163945476333134,.158608713160345,.0899420229837457,.119059995075644,.140370872350912
Keles,TUR016008,.166905786704926,.155881903013615,.161188715420433,.0319918750793449,.0498600601223178,.0392036484827223,.0500085925416738
Mudanya,TUR016010,.0301356730508722,.0487937174256538,.0618258705136097,.181014986581431,.0755019182776474,.16088227478076,.175343874534002
M.Kemalpasa,TUR016011,.132418287745631,.147243906324677,.142019979548494,.126013591783149,.0672794117647059,.105783626191789,.123906434199913
Nilufer,TUR016012,.0197256923996745,.0281922059777456,.0444821092278719,.250385615442246,.127646949318192,.235105660011003,.
Orhaneli,TUR016013,.195065690502457,.195477194327328,.178401764506278,.0436924567921176,.101744564509829,.112787403649779,.147587668465843
Orhangazi,TUR016014,.112739081517848,.13015332197615,.130879617326601,.193213109443335,.0848932628566422,.237950779265102,.159388260254597
Merkez16,TUR016015,.0844019205505889,.104191750766813,.102587774584873,.196731600292534,.0655508804737416,.115033006641024,.133460637899094
Yenisehir,TUR016016,.108742161563999,.146063141879041,.143270953233983,.139442078201143,.0937795218370758,.116769429854609,.115995213402473
Kestel,TUR016016,.0870349975526187,.0954322413046616,.111630961175408,.206348530038347,.0617734522844012,.105061060052877,.
Yildirim,TUR016017,.116531399209048,.129042242864423,.124841518857655,.201070284733577,.0612380116280996,.115041050493976,.
Ayvacik,TUR017001,.101674712438167,.100531780197518,.116599082629795,.0908245916876909,.121548061603824,.136197622684109,.145487364620939
Bayramic,TUR017002,.0882117615682091,.0900199600798403,.107417046193884,.0676047329708986,.0959761919523839,.146867007672634,.124402214950919
Biga,TUR017003,.0838755210515869,.0913246162592382,.110545207605743,.143102982029157,.0872457166520006,.106228556347321,.103274958996878
Bozcaada,TUR017004,.260837070254111,.216917922948074,.283720930232558,.411091549295775,.524453694068678,.477806788511749,.5463659147869671
Can,TUR017005,.0836907190739893,.0969362543238346,.0910974734996413,.148520686809949,.10794927312094,.104552921849331,.117481518817204
Merkez17,TUR017006,.0206377951016983,.0404519178923874,.0912529550827423,.245014146711752,.132521403593392,.200769859474281,.306908579121283
Eceabat,TUR017007,.134808394160584,.154070419376542,.1520232506148,.202018033490769,.243732286897754,.188380663342727,.288331515812432
Ezine,TUR017008,.17243364246882,.187479769534537,.182463545663853,.135850453451786,.204611983989486,.244531688166012,.204227621318554
Gelibolu,TUR017009,.249600155091358,.257595249876299,.309111938046867,.293181031498788,.437751210965681,.394564144259248,.398033397335195
Gokceada,TUR017010,.479176874081333,.539084310441094,.49106872540115,.480559875583204,1.18352192362093,1.29746317512275,1.34984789222077
Lapseki,TUR017011,.0756456214792596,.0785774637068899,.0916300916300916,.097340543743981,.087403400309119,.105956991019197,.101682273970332
Yenice,TUR017012,.0942846516241012,.103407407407407,.110721754366134,.0582539938680007,.0962503841819486,.0728928342637503,.0918794570968484
Atkaracalar,TUR018001,.200114843525696,.234515164459633,.193815331010453,.186433793663688,.221135029354207,.173238646981873,.
Bayramoren,TUR018002,.31386514719848,.487762237762238,.389211618257261,.102336825141015,.369491525423729,.139247459489151,.
Merkez18,TUR018003,.114258018291398,.112047158731593,.125076108134437,.146314156390448,.138487990413171,.1598086414146,.138675130728655
Çerkeş,TUR018004,.197170837867247,.204925027428989,.184663132031553,.134529147982063,.292761675927316,.0810359964881475,.0952625629431713
Eldivan,TUR018005,.288988408851423,.375091844232182,.380079108234448,.251234771155746,.110429447852761,.113554578168733,.0454046136946174
Ilgaz,TUR018006,.251273799946366,.262349703027669,.261152811216542,.14910362920857,.239404526811484,.201896899973654,.140333498431567
Kızılırmak,TUR018007,.225199131064446,.221985626829917,.189381369992889,.125055138950154,.0724043715846995,.0226697061803445,.
Korgun,TUR018008,.265895953757225,.312080536912752,.363080061193269,.232152300370175,.219161958568738,.140886965927528,.
Kurşunlu,TUR018009,.235905637744902,.276473526473526,.295037997317836,.193386053199137,.15938406965495,.242832469775475,.14713005570356
Orta,TUR018010,.272975985408856,.331522691431575,.329717291255753,.172178706121265,.265845797867945,.109249380118717,.031517094017094
Şabanözü,TUR018011,.138832997987928,.140289103039288,.151728178090217,.140695915279879,.151102373262182,.0834020108785232,.0305421598714014
Yapraklı,TUR018012,.257624918883842,.258730939498278,.239367624137163,.0581172785801288,.0079094014021212,.0356939588584438,.0449513586044951
Alaca,TUR019001,.217972262681274,.224293923462526,.211774948307759,.0948228336590989,.0633026853473438,.0045248868778281,.0114229765013055
Bayat,TUR019002,.1987895716946,.207452054794521,.18008030726257,-.0067680608365019,.007310736511389,.012778698604502,.0081171695782601
Boğazkale,TUR019003,.352065321805956,.369222955815135,.35021645021645,.158330199323054,.103056147832267,.0416666666666667,.
Merkez19,TUR019004,.0898133433889083,.109184042168803,.125076108134437,.146314156390448,.0609081136785622,.105096086017828,.119245234772047
Dodurga,TUR019005,.193587786259542,.209102482495226,.234059945504087,.129905613512171,.0419040617533542,.034132581100141,.
İskilip,TUR019006,.226969292389853,.223235020901068,.2126645832266,.0486437266366338,.0291462258317187,.0819515423361153,.0664991835196583
Kargı,TUR019007,.3167303661694,.325535092085615,.314282261962301,.124257598695703,.114036749384353,.0748905004667193,.0611158017795674
Laçin,TUR019008,.287911149081589,.295956648603585,.267635590216235,.0615577889447236,.112673101133026,.0777048155096936,.
Mecitözü,TUR019009,.255150351887396,.25757385292269,.226591760299625,.122728626750074,.0542299349240781,.0655389838729235,.0677016196827888
Oğuzlar,TUR019010,.230605738575983,.255474452554745,.240011750881316,.0645323922359466,.044700944386149,.0543478260869565,.
Ortaköy,TUR019011,.292688570106432,.29888068587759,.329732383992143,.228376327769347,.0373862158647594,.050367107195301,.0041834752726729
Osmancık,TUR019012,.222452075575783,.239796150520999,.223846424797464,.109195402298851,.113638861413342,.0826446280991736,.0790127840909091
Sungurlu,TUR019013,.251546805946163,.271058230241904,.253639767054908,.119844012555087,.0928896337084032,.0799934832192897,.109724716293019
Uğurludağ,TUR019014,.331013916500994,.329113924050633,.291546866014951,.0637289741767354,.0945321992709599,.0871220131105942,.
Acıpayam,TUR020001,.208450602583532,.243236372880125,.248183381893495,.186529204929505,.14974943194198,.145458183273309,.168586290172766
Babadağ,TUR020002,.195006321112516,.197096076614149,.193443511243565,.137772087067862,.0936672285095112,.110857380112103,.
Baklan,TUR020003,.158374211632796,.16677897574124,.155392469687301,.167551622418879,.0841860465116279,.0636865490776895,.
Bekilli,TUR020004,.205597416576964,.197543767964463,.226811423176776,.213987957387679,.111737943585077,.157935404110647,.
Beyağaç,TUR020005,.218592218592219,.248113492303049,.271284271284271,.217319360176503,.107056613898578,.136398863342805,.
BozkurtD,TUR020006,-.0016975526948649,.0140525195173882,.151229639092942,.187563366002028,.122935779816514,.113124761541396,.
Buldan,TUR020007,.0825642126350433,.0781834875344304,.132826086956522,.121713377636521,.0659580663948748,.0871267367774622,.112013374731311
Çal,TUR020008,.198178841825251,.214646214745176,.236407898295916,.183977760929997,.126163391933816,.154075751337999,.111164412037481
Çameli,TUR020009,.223141407456431,.247834192345652,.252413226535223,.124852420306966,.0610755697720912,.0865575631444518,.110023563530904
Çardak,TUR020010,.272070444795665,.269511638521223,.296496539792388,.223969400764981,.227546035325066,.154960790998977,.256378009342436
Çivril,TUR020011,.146923001342809,.165780806730362,.182365051791803,.159021308146095,.13077240024088,.125035820040118,.133269230769231
Güney,TUR020012,.253426017874876,.271122080880957,.26148719747457,.120099255583127,.112215499855949,.151412002017146,.149779735682819
Honaz,TUR020013,.329433003476865,.239004591123827,.258047281955389,.217804912679256,.167972004665889,.161628778416188,.
Kale,TUR020014,.167432762836186,.18017931167454,.194807620470676,.112758310871518,.161922538497434,.226699183543633,.199968620067467
Merkez20,TUR020015,.0523453165751432,.0769405598130642,.0908634575210199,.200388513580208,.0944819432936564,.191153798717316,.201206280579873
Pamukkale,TUR020016,.0571140367658568,.076889603403885,.155868196964087,.112752161383285,.0444038929440389,.126188094047024,.
Sarayköy,TUR020017,.144,.166790015474669,.157919494657617,.179495599632208,.0622236600884288,.0693744441150311,.0759986037001945
Serinhisar,TUR020018,.198240307946109,.220293365630467,.232890970595889,.186949304048014,.191960169647796,.197728446050594,.
Tavas,TUR020019,.244147760588156,.267467580344364,.271377245508982,.155937805152858,.129352424341035,.145130547907905,.169322507832766
Merkez21,TUR021001,.282373579516052,.34079459768503,.368284430963075,.230533739089236,.227943573315349,.303621402798557,.330011598095471
Bismil,TUR021002,.310303318017667,.33899554276489,.328906052622081,.138441572684567,.238724047410707,.276293806236035,.269971950966133
Cermik,TUR021003,.283806277742549,.305263578593981,.294731392616781,.135948689698591,.208734302852458,.235801668962165,.26753343585442
Cinar,TUR021004,.378751451957103,.40678446030128,.395571889566153,.0931032383735086,.257909215955983,.300328841835098,.288122857277039
Cungus,TUR021005,.311339858251772,.388924765902486,.322163095066878,.110502809393459,.185961368514077,.190373236231224,.317283950617284
Dicle,TUR021006,.387139315292504,.420814944062404,.430018279729262,.0862322166131253,.307449396904281,.267816913017199,.275155784340287
Egil,TUR021007,.462290862290862,.525091038280487,.472514319911088,.152693089430894,.274548558081035,.381571290009699,.
Ergani,TUR021008,.321815231974041,.364029686284677,.364591082890707,.188887282192177,.248213215290266,.286904151717068,.311476795626814
Hani,TUR021009,.438698144609505,.46607411116675,.451895779446092,.138800458423532,.318993612306088,.324398131512756,.348961978073245
